car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,price_usd,co2_emissions_g_km,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
9438,X3,2022,2.9,323,hybrid,automatic,RWD,32299,5.4,59127,120,5,5,suv,grey,0,no,partial,France
9439,3 Series,2010,2.7,260,petrol,automatic,AWD,300000,8.3,16486,181,4,5,sedan,black,4,no,none,Netherlands
9440,5 Series,2015,3.1,247,petrol,automatic,AWD,183214,9.9,36141,223,4,5,sedan,blue,1,no,partial,USA
9441,7 Series,2008,3,245,hybrid,automatic,RWD,130321,5.5,49988,120,4,5,sedan,black,3,no,none,Turkey
9442,X1,2016,2.3,179,petrol,automatic,FWD,89606,,34867,155,5,5,suv,black,4,no,partial,Germany
9443,5 Series,2020,3.4,287,hybrid,automatic,RWD,52709,6.1,60098,127,4,5,sedan,silver,1,no,partial,Germany
9444,5 Series,2022,4.3,346,diesel,automatic,AWD,36017,10,64363,208,4,5,sedan,black,1,no,full,Netherlands
9445,3 Series,2019,2.3,236,hybrid,automatic,AWD,59297,5.1,32781,81,4,5,sedan,black,3,no,partial,Germany
9446,5 Series,2020,2.8,248,hybrid,automatic,RWD,72006,5.5,61396,113,4,5,sedan,blue,1,no,full,France
9447,5 Series,2021,3.7,301,hybrid,automatic,RWD,7603,5.8,64758,120,4,5,sedan,blue,0,no,full,Spain
9448,Z4,2017,2.4,238,petrol,automatic,RWD,86173,,56026,174,2,2,convertible,white,2,no,full,USA
9449,X3,2018,2.1,155,diesel,automatic,RWD,101250,6.5,39255,130,5,5,suv,blue,1,yes,partial,Spain
9450,X3,2023,3.5,272,petrol,automatic,AWD,0,9.9,74622,232,5,5,suv,white,1,no,full,UK
9451,X3,2015,3.4,316,hybrid,automatic,RWD,89598,6.4,44866,135,5,5,suv,blue,2,yes,partial,France
9452,i3,2016,0,164,electric,automatic,RWD,127341,0,38833,0,5,4,hatchback,white,3,no,full,France
9453,X3,2009,2.7,254,diesel,automatic,RWD,227769,7.9,25870,177,5,5,suv,red,3,yes,none,USA
9454,X1,2011,2.4,277,hybrid,automatic,AWD,109281,5.5,27037,119,5,5,suv,,3,no,none,Netherlands
9455,3 Series,2020,1.6,188,petrol,automatic,RWD,82393,7.3,36533,162,4,5,sedan,silver,1,no,full,USA
9456,X1,2021,2.4,207,petrol,automatic,FWD,13582,8.2,48262,161,5,5,suv,black,1,no,partial,Germany
9457,3 Series,2016,3.1,311,hybrid,automatic,RWD,159372,5.8,28445,124,4,5,sedan,white,3,yes,full,Italy
9458,X5,2017,3,225,petrol,automatic,AWD,95214,8.8,69424,193,5,5,suv,black,1,no,partial,Italy
9459,3 Series,2016,1.7,150,diesel,automatic,RWD,46349,6,29581,130,4,5,sedan,grey,3,no,partial,Spain
9460,Z4,2020,2.9,269,petrol,automatic,RWD,97329,10.1,56744,236,2,2,convertible,silver,1,yes,full,Spain
9461,5 Series,2022,3.9,262,diesel,automatic,AWD,17179,8,58951,174,4,5,sedan,blue,1,no,partial,UK
9462,X3,2020,2.3,228,petrol,automatic,AWD,61045,9,56682,189,5,5,suv,black,2,no,full,Turkey
9463,Z4,2023,2.3,253,petrol,automatic,RWD,43013,8.3,55748,185,2,2,convertible,black,0,yes,full,Spain
9464,1 Series,2006,3,338,diesel,manual,FWD,113056,,15982,171,3,4,hatchback,,2,yes,full,Italy
9465,X5,2024,3.2,232,diesel,automatic,AWD,12647,7.3,90674,165,5,5,suv,black,0,no,full,Turkey
9466,3 Series,2020,2.6,221,petrol,automatic,RWD,43939,8.6,41397,186,4,5,sedan,black,1,no,full,UK
9467,3 Series,2017,1.8,241,hybrid,automatic,AWD,53199,4.8,35928,116,4,5,sedan,black,4,no,full,France
9468,5 Series,2013,4.1,378,diesel,automatic,AWD,201835,8.6,43309,183,4,5,sedan,white,3,no,full,Germany
9469,i3,2011,0,168,electric,automatic,RWD,175396,0,21275,0,5,4,hatchback,red,5,no,none,Netherlands
9470,X5,2022,3.5,266,petrol,automatic,AWD,57081,8.6,89309,198,5,5,suv,black,1,no,full,USA
9471,X5,2017,3.4,319,diesel,automatic,AWD,118632,8.8,60484,201,5,5,suv,blue,1,no,none,UK
9472,X1,2013,2.1,206,diesel,automatic,AWD,196991,7.1,29679,146,5,5,suv,blue,4,no,full,France
9473,5 Series,2010,2.7,226,diesel,automatic,RWD,152855,7.2,35937,164,4,5,sedan,black,2,no,,France
9474,3 Series,2006,1.7,260,petrol,automatic,AWD,141034,7.8,22120,175,4,5,sedan,white,3,no,full,UK
9475,i4,2010,0,394,electric,automatic,RWD,195831,0,43670,0,4,5,coupe,silver,4,yes,full,UK
9476,3 Series,2020,2.8,306,hybrid,automatic,RWD,59264,6.5,37148,132,4,5,sedan,black,1,yes,full,Italy
9477,X1,2017,2.4,194,petrol,automatic,AWD,134659,7.6,34602,176,5,5,suv,black,2,no,full,Spain
9478,i7,2020,0,320,electric,automatic,RWD,21415,0,168414,0,4,4,sedan,,1,no,full,France
9479,X3,2007,2.2,193,petrol,automatic,RWD,110990,7.6,29444,168,5,5,suv,blue,3,no,partial,Netherlands
9480,i7,2010,0,263,electric,automatic,RWD,266883,0,90840,0,4,4,sedan,black,3,no,full,Spain
9481,i7,2018,0,423,electric,automatic,AWD,64224,0,140808,0,4,4,sedan,black,1,no,full,Italy
9482,i4,2008,0,303,electric,automatic,AWD,300000,0,31458,0,4,5,coupe,white,4,yes,full,UK
9483,3 Series,2012,3.5,318,hybrid,automatic,AWD,208156,6.4,21515,155,4,5,sedan,grey,3,no,none,Turkey
9484,i7,2024,0,520,electric,automatic,RWD,23781,0,166199,0,4,5,sedan,blue,1,yes,full,France
9485,X7,2020,4.1,323,hybrid,automatic,AWD,54972,6.7,119357,153,5,5,suv,silver,1,no,full,France
9486,i3,2012,0,169,electric,automatic,RWD,176018,0,27858,0,5,4,hatchback,white,4,no,partial,France
9487,X1,2008,2,176,hybrid,automatic,AWD,281542,4.1,10910,107,5,5,suv,grey,5,yes,partial,Spain
9488,Z4,2012,2.4,231,petrol,automatic,RWD,190478,8.8,38759,,2,2,convertible,white,4,no,partial,UK
9489,X3,2014,3.3,268,petrol,automatic,RWD,35236,10.6,47576,232,5,5,suv,white,3,no,partial,Spain
9490,5 Series,2017,,196,petrol,automatic,AWD,142681,7.9,36839,,4,5,sedan,black,1,yes,full,Italy
9491,1 Series,2011,2.6,200,hybrid,manual,RWD,204544,4.7,8046,106,3,4,hatchback,black,5,yes,partial,Germany
9492,X3,2017,2.6,264,petrol,automatic,RWD,71735,8.5,51934,173,5,5,suv,blue,2,no,full,Spain
9493,X3,2016,3.3,343,petrol,automatic,AWD,104849,9.4,48264,208,5,5,suv,white,1,yes,full,UK
9494,X3,2018,3.3,316,petrol,automatic,AWD,82796,10.2,46594,233,5,5,suv,black,1,,none,France
9495,X7,2015,4.1,308,hybrid,automatic,AWD,93143,6.3,84639,130,5,5,suv,black,3,no,partial,France
9496,X3,2021,2.4,238,diesel,automatic,RWD,23925,7.2,56170,160,5,5,suv,silver,0,no,full,Italy
9497,i3,2022,0,150,electric,automatic,RWD,58217,0,52833,0,5,4,hatchback,black,0,no,full,Turkey
9498,1 Series,2007,2.1,226,petrol,manual,RWD,175040,7.6,9250,176,5,4,hatchback,black,2,yes,partial,France
9499,3 Series,2023,3,309,petrol,automatic,RWD,0,9.2,44829,191,4,5,sedan,silver,0,no,full,Italy
9500,3 Series,2020,2.6,218,hybrid,automatic,AWD,42479,4.5,45500,101,4,5,sedan,black,,no,full,Germany
9501,Z4,2018,2.9,221,petrol,automatic,RWD,133652,8.7,49151,195,2,2,convertible,silver,1,yes,full,Spain
9502,3 Series,2008,3,233,petrol,automatic,RWD,300000,8.8,14622,184,4,5,sedan,silver,3,yes,partial,UK
9503,X7,2018,3.7,322,petrol,automatic,AWD,115472,9.9,97967,215,5,5,suv,black,2,no,partial,USA
9504,X3,2024,2.8,239,petrol,automatic,AWD,19056,8.5,71089,168,5,5,suv,blue,0,no,full,France
9505,i7,2015,0,491,electric,automatic,RWD,130703,0,113806,,4,4,sedan,blue,1,no,none,Italy
9506,1 Series,2018,1.6,177,diesel,automatic,FWD,102701,6,20433,122,5,5,hatchback,black,3,no,full,Netherlands
9507,i3,2015,0,144,electric,automatic,RWD,83092,0,35383,0,5,4,hatchback,blue,2,no,partial,USA
9508,X7,2006,3.5,252,petrol,automatic,AWD,300000,10.4,55961,215,5,5,suv,white,3,no,full,UK
9509,X1,2013,1.6,185,diesel,automatic,AWD,209814,5.6,20088,136,5,5,suv,blue,3,yes,partial,Netherlands
9510,1 Series,2015,2.6,270,diesel,,RWD,95190,,20132,152,3,5,hatchback,white,1,no,full,Turkey
9511,i4,2023,0,369,electric,automatic,AWD,1712,0,93662,0,4,5,coupe,grey,1,no,full,Germany
9512,X1,2016,2.2,246,diesel,automatic,FWD,137230,6.8,27869,154,5,5,suv,white,2,no,none,Turkey
9513,5 Series,2012,2.2,210,diesel,automatic,AWD,127078,7,33611,155,4,5,sedan,silver,4,no,full,Italy
9514,5 Series,2019,2.2,191,petrol,automatic,AWD,117446,7.5,45167,162,4,5,sedan,black,,no,partial,France
9515,X7,2020,3.3,302,petrol,automatic,AWD,72803,10,99100,213,5,5,suv,grey,2,no,partial,USA
9516,5 Series,2015,3.8,365,diesel,automatic,AWD,127552,9.3,46624,200,4,5,sedan,grey,4,no,full,Turkey
9517,1 Series,2024,2.3,186,petrol,,RWD,3982,8,32861,187,5,4,hatchback,white,0,no,full,Germany
9518,3 Series,2021,2.7,227,hybrid,automatic,RWD,37472,5.6,43760,126,4,5,sedan,grey,2,no,full,Netherlands
9519,5 Series,2019,2.3,237,petrol,automatic,AWD,88158,8.3,50510,187,4,5,sedan,black,1,no,full,Spain
9520,5 Series,2009,2.8,196,hybrid,automatic,AWD,159887,5.9,26394,132,4,5,sedan,blue,5,no,partial,UK
9521,7 Series,2008,3.4,311,petrol,automatic,RWD,181984,9.8,52571,213,4,4,sedan,silver,4,yes,full,France
9522,X1,2024,2,200,hybrid,automatic,FWD,0,4.6,50668,84,5,5,suv,black,0,no,full,Germany
9523,X5,2006,3.8,396,diesel,automatic,AWD,185201,8.9,47895,200,5,5,suv,white,4,no,full,Italy
9524,X3,2021,2.7,247,hybrid,automatic,AWD,43779,5.8,55853,122,5,5,suv,black,1,no,partial,USA
9525,X1,2006,2,196,diesel,automatic,FWD,282213,6.3,11444,139,5,5,suv,black,3,yes,full,USA
9526,i4,2019,0,203,electric,automatic,AWD,100935,0,55106,0,4,5,coupe,white,3,yes,partial,UK
9527,1 Series,2015,1.5,171,petrol,automatic,FWD,228618,6.6,9216,138,3,4,hatchback,silver,3,no,full,Netherlands
9528,i7,2017,0,499,electric,automatic,RWD,170529,0,120205,0,4,5,sedan,black,4,no,full,France
9529,X3,2013,2.3,178,hybrid,automatic,RWD,141846,5.1,38186,114,5,5,suv,silver,3,no,full,France
9530,1 Series,2018,2.8,283,hybrid,automatic,RWD,82904,5.9,24281,130,5,5,hatchback,silver,3,,full,UK
9531,3 Series,2014,3.3,265,diesel,,AWD,102745,7.8,30890,176,4,5,sedan,white,3,no,partial,Germany
9532,i4,2005,0,399,electric,automatic,AWD,300000,0,43499,0,4,5,coupe,black,2,no,full,Germany
9533,X7,2021,3.6,339,petrol,automatic,AWD,48769,10.3,106239,212,5,5,suv,red,1,no,full,Turkey
9534,i3,2014,0,181,electric,automatic,RWD,166402,0,34964,,5,4,hatchback,red,2,yes,full,Germany
9535,3 Series,2013,2,205,petrol,,RWD,107653,8.6,28297,195,4,5,sedan,white,3,no,full,Spain
9536,X3,2017,3,249,petrol,,RWD,65443,9.1,42867,202,5,5,suv,white,3,yes,full,France
9537,3 Series,2019,2.6,270,diesel,automatic,RWD,75022,7.7,35499,197,4,5,sedan,black,3,no,partial,Spain
9538,3 Series,2015,3.1,333,petrol,automatic,RWD,146507,10.5,36615,242,4,5,sedan,white,1,no,full,Germany
9539,Z4,2012,2.8,231,petrol,automatic,RWD,239671,9.2,34365,,2,2,convertible,black,4,no,partial,Turkey
9540,5 Series,2011,3.4,276,petrol,automatic,AWD,178915,9.6,23537,210,4,5,sedan,red,3,yes,none,Turkey
9541,5 Series,2013,2.7,245,hybrid,automatic,AWD,157103,5.4,36140,116,4,5,sedan,white,,no,none,Spain
9542,i4,2013,0,529,electric,automatic,AWD,133516,0,70127,0,4,5,coupe,black,2,no,,France
9543,3 Series,2011,2.7,200,petrol,automatic,RWD,253590,8.5,16279,187,4,5,sedan,silver,4,no,full,UK
9544,X5,2021,4.1,383,diesel,automatic,AWD,41199,,82556,219,5,5,suv,white,0,,full,USA
9545,5 Series,2019,3,285,petrol,automatic,AWD,109423,8.6,47699,187,4,5,sedan,blue,3,no,partial,Netherlands
9546,i4,2018,0,261,electric,automatic,RWD,69857,0,52295,0,4,5,coupe,black,4,yes,full,Spain
9547,X1,2019,2,157,hybrid,automatic,AWD,91906,4.9,35807,101,5,5,suv,white,3,no,full,USA
9548,5 Series,2021,3.5,307,petrol,automatic,AWD,24755,9.6,61072,213,4,5,sedan,silver,0,no,full,Italy
9549,7 Series,2017,4.4,442,diesel,automatic,RWD,134311,9.8,98472,222,4,5,sedan,white,2,no,full,Germany
9550,1 Series,2023,2.2,270,petrol,automatic,RWD,27648,7.6,32687,166,3,4,hatchback,white,0,no,full,Italy
9551,X1,2009,2.3,256,petrol,automatic,AWD,217907,8.2,21662,189,5,5,suv,,3,no,partial,France
9552,1 Series,2012,1.6,193,petrol,manual,FWD,159915,7.8,13670,171,5,5,hatchback,white,2,no,full,Germany
9553,3 Series,2023,1.9,169,petrol,automatic,RWD,16331,6.9,40833,145,4,5,sedan,silver,1,no,full,Turkey
9554,X5,2016,3.6,284,hybrid,automatic,AWD,162525,6.6,62042,138,5,5,suv,grey,2,no,partial,Spain
9555,X1,2011,2.1,213,diesel,automatic,FWD,261761,6.9,18282,154,5,5,suv,grey,4,yes,,Germany
9556,1 Series,2008,1.6,127,hybrid,automatic,RWD,205414,4.4,7650,99,3,4,hatchback,white,2,no,full,UK
9557,3 Series,2013,1.6,127,diesel,manual,RWD,205087,5.9,14959,138,4,5,sedan,red,3,yes,none,Netherlands
9558,3 Series,2009,3,319,hybrid,manual,RWD,110738,6,21364,133,4,5,sedan,white,2,yes,none,Spain
9559,X5,2005,3,262,diesel,automatic,AWD,300000,7.6,34305,165,5,5,suv,silver,4,no,partial,Italy
9560,5 Series,2016,2.9,226,diesel,automatic,RWD,138725,7.6,39374,176,4,5,sedan,,2,yes,full,Netherlands
9561,X3,2017,2.6,283,petrol,automatic,AWD,63673,8.8,44290,204,5,5,suv,white,,yes,partial,USA
9562,X1,2012,2.4,251,diesel,automatic,AWD,148850,7.6,36222,148,5,5,suv,white,2,no,full,Germany
9563,1 Series,2009,2.5,254,petrol,automatic,RWD,284811,10.2,5701,237,3,5,hatchback,black,3,no,partial,Italy
9564,X7,2014,4.3,348,hybrid,automatic,AWD,110166,6.5,103548,139,5,5,suv,silver,2,no,full,Germany
9565,5 Series,2024,3.8,330,hybrid,automatic,RWD,12239,6.4,71886,134,4,5,sedan,white,1,no,full,Netherlands
9566,5 Series,2021,3.5,309,diesel,automatic,AWD,40440,8.9,54725,187,4,5,sedan,white,1,no,full,Spain
9567,5 Series,2008,2.5,242,hybrid,automatic,AWD,255064,5.5,20308,113,4,5,sedan,silver,3,no,partial,Turkey
9568,3 Series,2010,2.8,288,hybrid,automatic,AWD,131260,4.9,30939,93,4,5,sedan,black,3,no,full,Netherlands
9569,Z4,2023,2.3,230,petrol,automatic,RWD,11884,7.8,71069,171,2,2,convertible,white,1,no,,Italy
9570,5 Series,2020,4.1,370,diesel,automatic,RWD,85507,9,57492,190,4,5,sedan,silver,1,yes,full,USA
9571,1 Series,2019,1.7,149,diesel,automatic,RWD,93936,6.2,18248,128,5,5,hatchback,black,1,no,,Italy
9572,i3,2023,0,155,electric,automatic,RWD,4667,0,53828,0,5,4,hatchback,black,0,no,partial,France
9573,X1,2020,1.8,150,petrol,,AWD,33210,7.7,46524,166,5,5,suv,grey,0,no,full,UK
9574,X3,2005,2.5,213,petrol,automatic,AWD,265445,8.6,15875,198,5,5,suv,grey,5,yes,none,Spain
9575,X5,2023,3.5,263,diesel,automatic,AWD,0,7.9,84023,165,5,5,suv,blue,,no,full,Netherlands
9576,7 Series,2024,4.7,324,petrol,automatic,RWD,1167,11,133237,239,4,5,sedan,black,0,no,full,Germany
9577,5 Series,2017,2.2,184,hybrid,automatic,RWD,106834,4.7,48084,106,4,5,sedan,white,1,no,full,Germany
9578,7 Series,2023,4.3,335,petrol,automatic,RWD,25449,10.8,98690,248,4,4,sedan,silver,0,no,none,Turkey
9579,X5,2012,3.5,324,hybrid,automatic,AWD,216222,6.6,47557,132,5,5,suv,white,2,yes,partial,Italy
9580,1 Series,2015,2.7,254,hybrid,automatic,FWD,126863,5.9,18743,121,3,4,hatchback,blue,2,no,partial,Italy
9581,X1,2024,1.7,131,petrol,automatic,AWD,0,7.8,45045,171,5,5,suv,blue,0,,partial,Italy
9582,3 Series,2021,3.2,314,hybrid,automatic,AWD,37520,5.9,43206,142,4,5,sedan,black,1,no,partial,Spain
9583,X7,2011,3.7,324,diesel,automatic,AWD,163158,8.9,67531,193,5,5,suv,black,5,yes,partial,USA
9584,X5,2021,4.1,310,hybrid,automatic,AWD,60753,6.7,85797,139,5,5,suv,black,1,no,full,Spain
9585,3 Series,2020,2.5,264,petrol,automatic,RWD,74532,8.9,41664,190,4,5,sedan,black,0,no,full,USA
9586,3 Series,2020,3.2,218,hybrid,manual,RWD,60786,5.7,36909,125,4,5,sedan,blue,1,no,,Netherlands
9587,X3,2015,2.1,221,petrol,automatic,RWD,116796,7.1,37614,170,5,5,suv,black,1,yes,full,Spain
9588,i7,2021,0,547,electric,automatic,RWD,63398,0,188425,0,4,4,sedan,red,2,no,full,UK
9589,X7,2023,3.1,225,petrol,automatic,AWD,16281,9.8,116733,222,5,5,suv,white,0,no,full,Turkey
9590,X1,2005,1.6,194,diesel,automatic,FWD,294487,6,7093,120,5,5,suv,white,3,no,full,Turkey
9591,i4,2023,0,462,electric,automatic,AWD,8174,0,96438,0,4,5,coupe,black,0,no,full,Spain
9592,i4,2011,0,383,electric,automatic,AWD,163739,0,39860,0,4,5,coupe,white,3,yes,full,Turkey
9593,3 Series,2013,2.8,248,hybrid,automatic,RWD,125966,,19221,130,4,5,sedan,blue,4,yes,none,Spain
9594,3 Series,2018,2.5,193,hybrid,automatic,AWD,162199,4.8,19290,111,4,5,sedan,blue,2,yes,none,France
9595,7 Series,2023,3.1,254,diesel,automatic,AWD,14773,7.8,95471,177,4,4,sedan,white,1,no,partial,Italy
9596,5 Series,2013,2.5,241,diesel,automatic,RWD,26248,7.3,41482,155,4,5,sedan,red,3,no,partial,Netherlands
9597,3 Series,2022,2.4,235,petrol,automatic,RWD,37641,8.6,35046,188,4,5,sedan,black,1,yes,full,France
9598,3 Series,2024,2.4,217,diesel,automatic,RWD,0,6.4,47698,140,4,5,sedan,white,0,no,full,France
9599,5 Series,2023,2.9,285,diesel,automatic,AWD,19280,7.9,72122,196,4,5,sedan,white,,no,full,Netherlands
9600,1 Series,2018,2.1,299,diesel,automatic,FWD,76344,6.3,21993,140,5,4,hatchback,black,1,yes,partial,Spain
9601,Z4,2024,2.1,253,petrol,automatic,RWD,0,7.7,69658,182,2,2,convertible,black,1,no,full,Turkey
9602,5 Series,2017,4.2,399,hybrid,automatic,RWD,139622,6.2,52519,134,4,5,sedan,black,3,no,full,Netherlands
9603,X7,2015,3.7,300,diesel,automatic,AWD,91197,9,92896,195,5,5,suv,silver,1,no,partial,Germany
9604,X5,2020,3.8,315,hybrid,automatic,AWD,69597,6.4,60225,129,5,5,suv,black,0,yes,,France
9605,1 Series,2016,2.7,255,diesel,automatic,FWD,121987,7.9,21267,186,5,5,hatchback,red,2,no,full,Spain
9606,5 Series,2019,4.3,361,hybrid,automatic,RWD,106188,7,44142,157,4,5,sedan,silver,4,yes,partial,Spain
9607,Z4,2011,2.4,188,petrol,,RWD,259452,7.6,27048,177,2,2,convertible,silver,4,yes,full,Germany
9608,1 Series,2013,2.9,286,hybrid,automatic,RWD,200620,6,14999,141,3,5,hatchback,black,2,no,full,Germany
9609,5 Series,2017,3.6,275,petrol,automatic,AWD,131085,9.5,50512,217,4,5,sedan,silver,2,no,full,Italy
9610,X5,2023,3.7,283,petrol,automatic,AWD,13743,10.7,83667,231,5,5,suv,silver,0,no,partial,Italy
9611,X3,2019,2.2,202,hybrid,automatic,AWD,28589,5.6,51264,118,5,5,suv,silver,3,no,partial,Germany
9612,1 Series,2008,1.7,142,hybrid,manual,FWD,300000,4.8,3826,119,5,5,hatchback,blue,5,,none,UK
9613,3 Series,2007,2.4,290,diesel,manual,RWD,300000,7.1,9035,152,4,5,sedan,silver,5,no,partial,Turkey
9614,X7,2024,3.2,243,diesel,automatic,AWD,0,8,136359,189,5,5,suv,white,1,no,full,USA
9615,5 Series,2018,4.3,429,diesel,automatic,RWD,87962,9,50341,201,4,5,sedan,black,2,no,partial,Spain
9616,X3,2019,2.8,242,petrol,automatic,AWD,117897,8.8,44796,207,5,5,suv,grey,1,,partial,Spain
9617,X5,2008,3.3,294,petrol,automatic,AWD,188173,10.2,38700,218,5,5,suv,black,2,yes,full,France
9618,X7,2022,4.3,366,diesel,automatic,AWD,8418,9.7,119599,217,5,5,suv,black,1,no,full,Turkey
9619,5 Series,2020,2.7,290,petrol,automatic,RWD,93184,8.8,48497,204,4,5,sedan,white,1,no,partial,France
9620,1 Series,2010,2.9,245,hybrid,manual,FWD,168272,5.9,13137,124,3,4,hatchback,blue,5,yes,partial,Spain
9621,5 Series,2013,4.2,380,diesel,automatic,AWD,222054,10.1,42682,213,4,5,sedan,silver,5,no,full,Netherlands
9622,3 Series,2014,3.4,354,petrol,manual,RWD,215072,10.2,26624,224,4,5,sedan,white,1,yes,partial,Spain
9623,3 Series,2020,2.3,201,diesel,automatic,AWD,56234,6.8,37969,153,4,5,sedan,white,1,no,full,USA
9624,X1,2010,1.9,165,diesel,automatic,AWD,208179,6.1,20432,144,5,5,suv,black,5,no,full,Spain
9625,X1,2016,2.5,230,diesel,automatic,FWD,146215,7.9,28257,172,5,5,suv,silver,1,yes,partial,Turkey
9626,1 Series,2022,1.8,167,hybrid,automatic,FWD,38814,4.5,29333,87,3,5,hatchback,white,1,no,,Netherlands
9627,Z4,2022,2.6,212,petrol,automatic,RWD,23583,8.6,58205,183,2,2,convertible,white,1,no,partial,USA
9628,X1,2008,1.6,149,hybrid,automatic,FWD,265637,4.4,12125,90,5,5,suv,black,3,yes,full,UK
9629,X1,2014,2.4,165,petrol,automatic,AWD,146454,7.8,28605,151,5,5,suv,black,1,no,partial,USA
9630,X1,2023,,122,diesel,automatic,FWD,16216,6,38454,130,5,5,suv,white,0,yes,full,Italy
9631,X7,2018,3.3,257,diesel,automatic,AWD,103716,8.7,83549,191,5,5,suv,grey,2,yes,partial,Netherlands
9632,i4,2019,0,374,electric,automatic,AWD,89920,0,78999,0,4,5,coupe,red,1,no,full,Netherlands
9633,5 Series,2014,3.6,347,petrol,automatic,RWD,213952,10.4,43091,221,4,5,sedan,blue,1,no,full,USA
9634,5 Series,2018,,259,hybrid,automatic,AWD,102962,6.4,49020,138,4,5,sedan,silver,3,no,partial,Germany
9635,i3,2023,0,230,electric,automatic,RWD,7202,0,68708,0,5,4,hatchback,silver,,no,full,UK
9636,5 Series,2022,3.4,292,diesel,automatic,RWD,17657,8.8,58891,188,4,5,sedan,black,1,yes,full,Netherlands
9637,1 Series,2014,1.8,161,hybrid,manual,FWD,91647,4.2,17032,84,5,5,hatchback,grey,2,yes,full,Germany
9638,5 Series,2014,2.2,210,hybrid,automatic,AWD,146305,4.4,40987,103,4,5,sedan,black,3,no,full,Germany
9639,1 Series,2016,2.6,206,hybrid,manual,FWD,163874,4.4,16232,102,3,4,hatchback,red,1,no,full,USA
9640,X5,2017,3.4,266,petrol,automatic,AWD,131191,9.5,49141,207,5,5,suv,white,3,yes,partial,Netherlands
9641,5 Series,2013,3.7,294,hybrid,automatic,AWD,102197,6.3,44651,133,4,5,sedan,blue,2,no,full,Turkey
9642,X1,2022,1.6,172,hybrid,automatic,FWD,37388,3.7,47006,71,5,5,suv,silver,1,no,full,Italy
9643,1 Series,2020,2.1,181,diesel,manual,FWD,71694,6.8,24748,148,3,4,hatchback,white,2,no,full,USA
9644,3 Series,2018,1.7,150,petrol,automatic,RWD,99244,7.9,28543,184,4,5,sedan,black,3,no,full,UK
9645,X1,2009,2.2,230,hybrid,automatic,AWD,209220,,20536,105,5,5,suv,red,2,no,none,Netherlands
9646,5 Series,2013,2.3,159,hybrid,automatic,RWD,112254,5.2,34192,109,4,5,sedan,black,4,no,partial,Italy
9647,1 Series,2018,2.1,266,hybrid,automatic,RWD,70773,4.9,24232,86,5,5,hatchback,red,2,yes,full,USA
9648,1 Series,2016,1.6,141,hybrid,automatic,FWD,123253,4.4,14373,94,5,4,hatchback,silver,2,no,partial,Italy
9649,1 Series,2018,2.7,241,petrol,automatic,FWD,109471,8.9,17537,207,3,4,hatchback,white,2,no,none,Italy
9650,3 Series,2011,1.7,265,diesel,automatic,RWD,171133,6.6,21615,148,4,5,sedan,white,3,yes,partial,Netherlands
9651,i3,2020,0,163,electric,automatic,RWD,80869,0,54601,0,5,4,hatchback,black,1,no,full,France
9652,X1,2020,2.2,218,diesel,automatic,AWD,27074,6.8,40947,151,5,5,suv,blue,1,no,full,Turkey
9653,X7,2023,4.1,354,petrol,automatic,AWD,3138,10.5,127053,234,5,5,suv,black,1,no,full,Germany
9654,X1,2018,2.2,154,petrol,automatic,AWD,84050,8,35110,165,5,5,suv,black,3,no,,Netherlands
9655,X7,2006,3.4,301,petrol,automatic,AWD,227778,9,58431,196,5,5,suv,black,4,no,full,France
9656,1 Series,2023,2.6,245,diesel,automatic,RWD,13001,8,32864,175,3,5,hatchback,grey,0,no,partial,UK
9657,3 Series,2023,3.4,282,hybrid,automatic,AWD,0,5.8,47251,128,4,5,sedan,white,0,no,full,Germany
9658,5 Series,2010,2.4,245,hybrid,,AWD,224232,5.2,32630,120,4,5,sedan,black,3,no,partial,Netherlands
9659,i4,2021,0,392,electric,automatic,RWD,70350,0,98593,0,4,5,coupe,black,0,no,full,Germany
9660,1 Series,2014,2,223,diesel,manual,RWD,129953,6.1,20691,140,3,5,hatchback,red,1,no,partial,Germany
9661,5 Series,2021,3.8,343,hybrid,automatic,RWD,40667,6.3,56952,136,4,5,sedan,red,1,no,partial,USA
9662,i4,2020,0,527,electric,automatic,RWD,41540,0,73288,0,4,5,coupe,red,1,yes,partial,Italy
9663,X5,2015,3.8,337,hybrid,automatic,AWD,80241,6.2,55296,150,5,5,suv,black,3,yes,partial,UK
9664,1 Series,2024,2,219,hybrid,automatic,FWD,10726,5.2,35186,123,3,5,hatchback,black,1,no,full,Netherlands
9665,X5,2019,3.8,328,petrol,automatic,AWD,32333,9.8,72991,223,5,5,suv,blue,2,no,partial,UK
9666,3 Series,2023,3,288,diesel,manual,RWD,5621,8,49183,182,4,5,sedan,silver,0,no,full,UK
9667,5 Series,2015,2.2,188,petrol,automatic,RWD,120711,7.6,36142,167,4,5,sedan,red,4,yes,full,Italy
9668,X5,2013,3.2,287,hybrid,automatic,AWD,145308,5.8,50653,121,5,5,suv,white,4,yes,partial,Turkey
